LEO-C_4_-4_1_5TM,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
LEO-C_4_-4_2_5TM,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
LEO-C_4_-4_3_5TM,9.94697,9.94697,9.88462,9.88462,9.88462,9.853416,9.853416,9.915805,9.915805,9.88462,9.853416,9.915805,9.915805,9.853416,9.822192,9.822192,9.88462,9.88462,9.822192,9.79095,9.853416,9.853416,9.822192,9.853416,9.88462,9.853416,9.697107,9.728407,9.759688,9.697107,9.728407,9.728407,9.697107,9.697107,9.697107,9.665787,9.665787,9.759688,9.665787,-9999,9.634448,9.759688,9.634448,9.634448,9.697107,9.665787,9.603089,9.665787,9.603089,9.665787,9.603089,9.665787,9.571711,9.571711,9.540313,9.571711,9.603089,9.571711,9.603089,9.540313,9.603089,9.603089,9.508896,9.508896,9.508896,9.603089,9.540313,9.477459,9.446003,9.446003,9.477459,9.477459,9.540313,9.571711,9.446003,9.571711,9.446003,9.446003,9.446003,9.540313,9.571711,9.508896,9.414527,9.414527,9.414527,9.508896,9.477459,-9999,9.383031,9.477459,9.383031,9.508896,9.383031,9.477459,9.446003,9.288425
LEO-C_2_-3_1_5TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO-C_2_-3_2_5TM,14.165042,14.222551,14.165042,14.136264,14.136264,14.078665,14.193804,14.107472,14.107472,14.107472,-9999,13.992152,14.049843,13.992152,13.992152,-9999,13.847661,13.963285,14.021005,-9999,-9999,14.049843,13.905503,13.905503,13.934402,13.87659,14.021005,13.992152,13.934402,13.818717,13.847661,13.818717,13.731793,13.934402,13.702787,13.789758,13.818717,13.818717,-9999,13.789758,13.847661,13.847661,13.789758,13.789758,13.760783,13.789758,-9999,13.64473,13.847661,13.731793,13.673767,13.702787,13.702787,13.64473,13.789758,13.702787,13.789758,13.818717,13.702787,13.847661,13.847661,13.789758,13.818717,13.818717,13.847661,13.818717,13.847661,13.87659,13.87659,13.789758,13.818717,13.847661,13.818717,13.905503,13.760783,13.789758,13.87659,13.760783,13.789758,13.760783,13.64473,13.702787,13.702787,13.64473,13.87659,13.760783,13.673767,-9999,13.731793,13.760783,13.615678,13.673767,13.64473,13.731793,-9999,13.586611
LEO-C_2_-3_3_5TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO-C_4_-3_1_5TM,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
LEO-C_4_-3_2_5TM,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
LEO-C_4_-3_4_5TM,12.083039,12.05313,-9999,12.083039,12.11293,12.11293,12.083039,12.05313,12.023205,12.083039,12.023205,11.963303,11.993262,12.05313,-9999,12.05313,11.993262,12.023205,12.05313,11.993262,12.023205,12.023205,12.05313,12.023205,11.963303,12.023205,11.963303,12.023205,11.993262,11.993262,11.993262,12.023205,12.05313,11.963303,11.993262,11.963303,12.023205,12.023205,11.903333,11.933327,11.963303,11.963303,-9999,11.963303,12.023205,11.963303,11.903333,11.933327,11.933327,11.843295,11.963303,11.963303,11.873323,11.873323,11.873323,11.873323,11.873323,11.903333,11.903333,11.933327,11.873323,11.873323,11.933327,-9999,11.873323,11.813251,11.903333,11.843295,11.843295,11.903333,11.873323,11.843295,11.843295,11.873323,11.903333,-9999,11.813251,11.843295,11.843295,11.873323,11.843295,11.843295,11.873323,11.813251,11.783189,11.843295,11.813251,11.813251,11.873323,11.843295,11.783189,11.873323,11.873323,11.843295,11.723014,11.843295
LEO-C_2_-2_1_5TM,11.02599,11.056489,11.02599,-9999,11.086971,11.117436,11.147882,11.117436,11.147882,11.17831,11.208721,11.239114,11.208721,11.269489,11.239114,11.239114,11.269489,11.269489,11.299847,11.330187,11.269489,11.330187,11.299847,11.269489,11.299847,11.299847,11.269489,11.269489,11.269489,11.360509,11.299847,11.390814,11.421101,11.390814,11.390814,11.511857,11.451371,11.421101,11.481623,11.390814,11.330187,11.208721,-9999,11.239114,11.086971,11.086971,10.964936,10.781343,-9999,10.566323,10.504724,10.535532,10.412186,10.288542,10.102514,-9999,9.634448,9.414527,9.31998,9.25685,9.130351,9.035266,8.94,8.844551,8.780817,8.621123,8.557101,8.525058,8.492995,8.428807,8.364535,8.364535,8.332367,8.267969,8.300179,8.332367,8.300179,8.300179,8.332367,8.364535,8.332367,8.364535,8.267969,8.332367,8.332367,-9999,8.364535,8.300179,8.332367,8.300179,8.332367,8.364535,8.428807,8.332367,8.396681,8.332367
